NACA 2415 - finite trailing edge
0.563764009 0.079246355
0.555924513 0.080115183
0.548069907 0.080964479
0.540202152 0.081793624
0.532323219 0.082601999
0.524435081 0.083388995
0.516539715 0.084154005
0.508639105 0.084896429
0.500735236 0.085615675
0.492830097 0.086311156
0.484925679 0.086982294
0.477023975 0.087628517
0.469126980 0.088249265
0.461236691 0.088843986
0.453355102 0.089412135
0.445484210 0.089953183
0.437626011 0.090466608
0.429782497 0.090951901
0.421955662 0.091408567
0.414147495 0.091836123
0.406359983 0.092234100
0.398581057 0.092601905
0.390762949 0.092933650
0.382971037 0.093226158
0.375207394 0.093479116
0.367474089 0.093692237
0.359773184 0.093865257
0.352106740 0.093997943
0.344476807 0.094090086
0.336885430 0.094141506
0.329334646 0.094152054
0.321826482 0.094121605
0.314362956 0.094050067
0.306946077 0.093937377
0.299577840 0.093783499
0.292260230 0.093588431
0.284995220 0.093352199
0.277784766 0.093074862
0.270630813 0.092756508
0.263535288 0.092397257
0.256500105 0.091997259
0.249527159 0.091556697
0.242618327 0.091075783
0.235775470 0.090554763
0.229000427 0.089993911
0.222295019 0.089393533
0.215661045 0.088753966
0.209100284 0.088075577
0.202614492 0.087358763
0.196205402 0.086603950
0.189874724 0.085811594
0.183624143 0.084982178
0.177455319 0.084116215
0.171369887 0.083214244
0.165369456 0.082276831
0.159455608 0.081304568
0.153629896 0.080298071
0.147893848 0.079257982
0.142248961 0.078184964
0.136696705 0.077079705
0.131238518 0.075942913
0.125875811 0.074775315
0.120609961 0.073577658
0.115442318 0.072350708
0.110374198 0.071095246
0.105406887 0.069812069
0.100541638 0.068501987
0.095779673 0.067165825
0.091122179 0.065804417
0.086570314 0.064418608
0.082125199 0.063009251
0.077787926 0.061577207
0.073559549 0.060123341
0.069441092 0.058648523
0.065433543 0.057153625
0.061537858 0.055639520
0.057754959 0.054107079
0.054085732 0.052557173
0.050531032 0.050990667
0.047091676 0.049408423
0.043768452 0.047811293
0.040562109 0.046200122
0.037473366 0.044575746
0.034502905 0.042938987
0.031651377 0.041290655
0.028919397 0.039631546
0.026307547 0.037962439
0.023816376 0.036284095
0.021446398 0.034597256
0.019198095 0.032902645
0.017071916 0.031200963
0.015068275 0.029492886
0.013187556 0.027779067
0.011430107 0.026060136
0.009796246 0.024336692
0.008286257 0.022609309
0.006900393 0.020878532
0.005638872 0.019144877
0.004501883 0.017408828
0.003489582 0.015670838
0.002602094 0.013931329
0.001839510 0.012190689
0.001201893 0.010449272
0.000689273 0.008707400
0.000301648 0.006965359
0.000038986 0.005223400
-0.000098774 0.003481739
-0.000111728 0.001740557
0.000000000 0.000000000
0.000235096 -0.001728222
0.000592214 -0.003432410
0.001071139 -0.005112464
0.001671624 -0.006768275
0.002393394 -0.008399727
0.003236142 -0.010006700
0.004199534 -0.011589064
0.005283205 -0.013146685
0.006486760 -0.014679425
0.007809777 -0.016187136
0.009251802 -0.017669668
0.010812357 -0.019126866
0.012490932 -0.020558571
0.014286992 -0.021964618
0.016199972 -0.023344841
0.018229283 -0.024699072
0.020374306 -0.026027138
0.022634398 -0.027328868
0.025008890 -0.028604088
0.027497086 -0.029852624
0.030098265 -0.031074305
0.032811684 -0.032268959
0.035636572 -0.033436417
0.038572137 -0.034576513
0.041617562 -0.035689086
0.044772008 -0.036773977
0.048034614 -0.037831036
0.051404496 -0.038860116
0.054880748 -0.039861079
0.058462444 -0.040833793
0.062148638 -0.041778138
0.065938361 -0.042693999
0.069830627 -0.043581276
0.073824430 -0.044439877
0.077918744 -0.045269722
0.082112526 -0.046070746
0.086404713 -0.046842895
0.090794226 -0.047586129
0.095279969 -0.048300425
0.099860826 -0.048985773
0.104535669 -0.049642180
0.109303349 -0.050269671
0.114162705 -0.050868285
0.119112559 -0.051438081
0.124151716 -0.051979136
0.129278969 -0.052491545
0.134493094 -0.052975422
0.139792854 -0.053430901
0.145176997 -0.053858134
0.150644257 -0.054257295
0.156193355 -0.054628575
0.161822998 -0.054972190
0.167531879 -0.055288370
0.173318679 -0.055577371
0.179182065 -0.055839466
0.185120691 -0.056074950
0.191133201 -0.056284136
0.197218222 -0.056467359
0.203374372 -0.056624973
0.209600255 -0.056757351
0.215894464 -0.056864886
0.222255577 -0.056947989
0.228682163 -0.057007091
0.235172778 -0.057042638
0.241725966 -0.057055096
0.248340257 -0.057044946
0.255014173 -0.057012686
0.261746221 -0.056958830
0.268534898 -0.056883906
0.275378688 -0.056788457
0.282276064 -0.056673038
0.289225489 -0.056538217
0.296225411 -0.056384576
0.303274269 -0.056212704
0.310370491 -0.056023204
0.317512491 -0.055816684
0.324698675 -0.055593763
0.331927434 -0.055355067
0.339197152 -0.055101227
0.346506199 -0.054832880
0.353852935 -0.054550666
0.361235710 -0.054255232
0.368652861 -0.053947222
0.376102719 -0.053627286
0.383583599 -0.053296070
0.391093809 -0.052954223
0.398631648 -0.052602391
0.406258702 -0.052238523
0.413923405 -0.051858011
0.421609873 -0.051461288
0.429316271 -0.051048920
0.437040756 -0.050621472
0.444781478 -0.050179513
0.452536584 -0.049723609
0.460304213 -0.049254324
0.468082500 -0.048772222
0.475869574 -0.048277863
0.483663562 -0.047771803
0.491462586 -0.047254595
0.499264764 -0.046726786
0.507068212 -0.046188919
0.514871044 -0.045641531
0.522671370 -0.045085150
0.530467300 -0.044520301
0.538256943 -0.043947498
0.546038407 -0.043367249
0.553809798 -0.042780054
0.561569225 -0.042186403
0.569314796 -0.041586778
0.577044620 -0.040981652
0.584756809 -0.040371488
0.592449476 -0.039756741
0.600120738 -0.039137853
0.607768713 -0.038515259
0.615391523 -0.037889384
0.622987295 -0.037260639
0.630554162 -0.036629431
0.638090257 -0.035996152
0.645593724 -0.035361187
0.653062710 -0.034724908
0.660495369 -0.034087681
0.667889862 -0.033449859
0.675244358 -0.032811787
0.682557032 -0.032173800
0.689826070 -0.031536225
0.697049666 -0.030899378
0.704226021 -0.030263569
0.711353350 -0.029629097
0.718429875 -0.028996255
0.725453831 -0.028365326
0.732423461 -0.027736587
0.739337024 -0.027110307
0.746192787 -0.026486749
0.752989034 -0.025866169
0.759724057 -0.025248816
0.766396167 -0.024634935
0.773003684 -0.024024764
0.779544946 -0.023418535
0.786018304 -0.022816478
0.792422125 -0.022218816
0.798754791 -0.021625769
0.805014703 -0.021037552
0.811200274 -0.020454379
0.817309939 -0.019876458
0.823342147 -0.019303995
0.829295366 -0.018737195
0.835168082 -0.018176257
0.840958802 -0.017621382
0.846666049 -0.017072767
0.852288368 -0.016530606
0.857824322 -0.015995094
0.863272497 -0.015466423
0.868631498 -0.014944786
0.873899951 -0.014430371
0.879076504 -0.013923370
0.884159829 -0.013423970
0.889148618 -0.012932359
0.894041586 -0.012448724
0.898837473 -0.011973252
0.903535040 -0.011506129
0.908133075 -0.011047539
0.912630388 -0.010597667
0.917025814 -0.010156696
0.921318214 -0.009724809
0.925506474 -0.009302186
0.929589506 -0.008889009
0.933566248 -0.008485456
0.937435664 -0.008091705
0.941196745 -0.007707932
0.944848511 -0.007334311
0.948390006 -0.006971015
0.951820305 -0.006618213
0.955138510 -0.006276073
0.958343751 -0.005944761
0.961435187 -0.005624437
0.964412007 -0.005315261
0.967273428 -0.005017389
0.970018698 -0.004730972
0.972647093 -0.004456158
0.975157920 -0.004193090
0.977550519 -0.003941908
0.979824256 -0.003702747
0.981978531 -0.003475734
0.984012775 -0.003260995
0.985926450 -0.003058648
0.987719048 -0.002868806
0.989390095 -0.002691575
0.990939147 -0.002527056
0.992365795 -0.002375343
0.993669659 -0.002236523
0.994850393 -0.002110677
0.995907683 -0.001997877
0.996841250 -0.001898191
0.997650843 -0.001811676
0.998336248 -0.001738384
0.998897283 -0.001678358
0.999333799 -0.001631633
0.999645679 -0.001598239
0.999832840 -0.001578194
0.999895233 -0.001571512
